Latitude,Longitude,Depth_km,Magnitude,Cluster
50.1038,155.7078,100.521,4.7,2
60.5647,-140.1427,5.0,2.5,1
60.4387,-139.5426,5.0,2.7,1
60.5466,-139.787,5.0,3.2,1
60.527,-140.0775,5.0,2.7,1
60.5986,-139.9472,5.0,3.1,1
60.4494,-139.5937,5.0,2.6,1
60.6076,-139.8549,5.0,3.1,1
60.4278,-139.4289,5.0,3.2,1
17.5087,-95.2491,138.852,4.3,3
60.6376,-139.9471,5.0,3.2,1
60.6235,-139.7133,5.0,3.4,1
60.558,-139.9851,4.0,4.2,1
60.5886,-139.839,5.0,3.3,1
59.826,-152.964,102.8,3.6,1
60.5431,-140.0848,5.0,3.8,1
60.5253,-140.0797,5.0,3.4,1
60.4467,-139.5643,5.0,4.4,1
60.4366,-139.4846,5.0,2.7,1
60.5636,-139.9352,5.0,3.8,1
60.39,-139.505,5.0,4.2,1
60.45,-139.5454,5.0,2.5,1
60.5445,-140.136,5.0,2.9,1
60.4674,-139.8585,5.0,2.8,1
29.9125,80.9401,35.0,4.5,2
60.4066,-139.4909,5.0,3.2,1
60.5485,-140.0471,5.0,4.2,1
60.5893,-139.912,5.0,3.2,1
60.5538,-139.7216,5.0,3.4,1
60.4046,-139.4929,5.0,3.1,1
60.3654,-139.4401,5.0,3.6,1
60.4282,-139.4868,5.0,3.3,1
60.4252,-139.5248,5.0,3.0,1
-16.7089,-177.4388,10.0,5.1,3
60.5331,-139.8148,5.0,3.6,1
60.6393,-139.9768,5.0,3.0,1
60.4444,-139.612,5.0,4.3,1
60.5029,-139.9277,5.0,2.6,1
60.4596,-139.4686,5.0,2.7,1
50.0786,157.2271,35.0,4.5,2
60.4818,-139.9238,5.0,2.8,1
60.5307,-139.8832,5.0,3.2,1
37.992,22.1357,10.0,4.3,2
60.5504,-139.7071,5.0,3.1,1
60.6207,-139.9209,5.0,2.7,1
60.5165,-139.4867,5.0,2.9,1
60.5398,-139.8645,5.0,4.5,1
60.3614,-139.4156,5.0,2.8,1
60.4186,-140.033,5.0,2.7,1
60.5127,-139.772,5.0,3.1,1
60.5,-139.5988,5.0,2.8,1
60.4702,-139.674,5.0,3.2,1
9.7333,138.4384,10.0,4.5,2
60.4928,-139.5471,5.0,3.1,1
60.4141,-139.495,5.0,3.3,1
60.4091,-139.435,5.0,3.3,1
60.4776,-139.743,5.0,2.9,1
60.5806,-139.8673,5.0,2.5,1
60.5866,-140.0612,5.0,3.2,1
60.5872,-140.0862,5.0,2.5,1
31.6052,132.103,44.002,4.5,2
60.503,-139.533,1.0,2.5,1
60.5547,-139.8845,5.0,3.4,1
60.5311,-139.5859,5.0,3.2,1
60.48,-139.767,5.0,2.5,1
60.5015,-139.8315,5.0,3.2,1
39.5461,143.3292,31.708,4.9,2
60.4782,-139.6172,5.0,4.3,1
60.5855,-139.8929,5.0,2.7,1
60.3964,-139.4762,4.014,3.1,1
60.482,-139.6691,5.0,3.0,1
60.3793,-139.6035,5.0,3.0,1
-41.2745,-86.0338,10.0,4.4,3
60.6176,-140.2404,5.0,3.0,1
60.7142,-139.7805,5.0,2.7,1
60.5001,-139.9196,5.0,2.8,1
60.4611,-139.7662,5.0,3.5,1
60.4589,-139.5176,7.773,3.2,1
60.447,-139.5044,5.0,3.2,1
60.4474,-139.5567,5.0,4.4,1
60.5095,-140.0184,5.0,3.1,1
60.5692,-140.0763,5.0,2.8,1
60.6416,-139.9343,5.0,2.6,1
60.5215,-140.0173,5.0,3.3,1
60.5373,-139.8477,4.969,2.9,1
60.5577,-140.0581,5.0,3.3,1
60.5188,-139.9509,5.0,2.6,1
60.4052,-139.4923,5.0,3.1,1
60.5458,-139.8306,5.0,4.3,1
60.5737,-140.208,5.0,3.4,1
60.508,-140.1026,5.0,3.8,1
60.5446,-139.8936,5.0,4.4,1
60.4566,-139.5299,5.0,3.1,1
60.3994,-139.5222,5.0,3.2,1
60.5688,-139.9167,2.508,3.4,1
60.5077,-139.9452,5.0,4.1,1
60.4931,-139.6118,5.0,3.4,1
23.4513,121.4769,30.693,4.1,2
60.4381,-139.607,5.0,3.9,1
60.4175,-139.6841,5.0,4.5,1
60.3591,-139.4482,5.0,2.9,1
60.5907,-139.7569,5.0,3.1,1
60.6291,-139.9042,9.168,3.1,1
60.5231,-140.0265,7.439,4.6,1
60.5854,-139.9342,5.0,3.3,1
60.5197,-139.9352,5.131,3.0,1
49.7629,159.5459,10.0,4.3,2
60.4782,-140.3461,16.371,2.8,1
60.5005,-139.7065,2.588,3.1,1
60.3955,-139.7324,5.0,2.5,1
60.4142,-139.4529,5.0,3.2,1
60.3922,-139.4409,2.029,3.3,1
60.5473,-139.7717,5.0,3.8,1
60.3844,-139.3957,5.0,2.8,1
60.5223,-140.0198,5.0,2.9,1
60.438,-139.7406,5.0,2.7,1
-17.7769,-69.3728,147.365,4.2,3
60.6046,-139.7527,4.841,3.7,1
60.4935,-139.6544,2.443,3.9,1
60.497,-139.543,3.849,2.5,1
60.4197,-139.5617,5.0,3.8,1
43.7879,-105.3435,0.0,3.4,1
60.366,-139.4708,5.0,3.5,1
60.5876,-139.9127,10.0,3.0,1
60.4123,-139.5293,5.0,3.3,1
60.5245,-140.0216,5.0,3.2,1
60.4098,-139.8449,5.0,3.3,1
60.4742,-139.5264,10.0,2.9,1
60.3676,-139.433,5.0,3.0,1
60.4342,-139.8161,10.0,2.7,1
60.3682,-139.4038,5.683,3.1,1
60.3863,-139.4007,5.0,3.8,1
31.96,-103.133,6.0999,2.5,1
60.4388,-139.8522,10.0,4.2,1
60.5885,-139.7984,5.0,3.4,1
60.4152,-139.5725,5.0,3.3,1
60.4521,-139.4964,5.0,2.9,1
60.5691,-139.9918,4.124,2.8,1
60.478,-139.4669,5.0,2.6,1
60.4586,-139.4411,5.0,2.5,1
60.5017,-139.768,5.0,3.9,1
60.3945,-139.5724,10.0,4.1,1
60.6124,-139.9152,5.0,2.5,1
60.4719,-139.4975,4.122,3.4,1
60.5153,-140.0386,5.0,3.3,1
60.32,-139.216,3.5,2.9,1
60.527,-139.5274,5.0,3.4,1
60.4057,-139.5724,5.0,3.7,1
60.5039,-139.7688,5.0,3.6,1
60.6108,-139.7746,5.0,2.9,1
60.422103881836,-139.54859924316,14.77686882019,3.2091146796061,1
60.4515,-139.9584,10.0,2.9,1
60.5066,-139.5131,6.898,2.8,1
60.5353,-138.9173,12.73,3.3,1
60.3635,-139.457,5.0,3.3,1
60.3983,-139.4708,5.0,3.2,1
60.5117,-139.5069,5.0,3.4,1
60.6142,-139.9177,7.41,3.2,1
60.441,-139.3925,5.0,3.6,1
60.3778,-139.6504,5.0,3.8,1
60.4616,-139.9685,10.0,3.3,1
60.5374,-139.9895,7.832,3.9,1
60.6754,-139.7492,9.286,3.3,1
60.5891,-139.9201,4.978,3.4,1
60.6464,-139.8737,5.0,3.5,1
60.5373,-140.0348,5.0,4.4,1
60.962482452393,-150.97157287598,51.387969970703,3.7513676831786,1
60.5674,-140.1995,5.0,4.2,1
60.3727,-139.3832,8.723,4.3,1
64.683,-147.676,13.8,2.7,1
60.493,-139.8571,5.0,4.4,1
60.5582,-139.752,5.0,3.6,1
60.4454,-139.5373,5.0,4.1,1
60.4297,-139.4208,5.0,4.0,1
60.5489,-139.9651,5.0,4.4,1
60.3639,-139.4748,5.0,4.1,1
60.5594,-139.7419,5.0,4.1,1
60.4092,-139.5694,5.0,4.9,2
60.6113,-139.793,5.0,4.0,1
60.318885803223,-139.35723876953,10.758799552917,5.0876669931811,2
60.3517,-139.4116,5.0,4.3,1
38.0628,22.0416,15.92,4.8,2
60.4099,-139.3825,1.467,4.4,1
60.2873,-139.3857,5.0,4.8,2
60.3673,-139.4012,5.0,5.2,2
60.3127,-139.5412,10.317,7.0,2
-20.5563,-68.8995,94.341,4.4,3
-8.799,120.5048,120.656,4.2,3
-8.7344,147.8776,30.385,4.4,3
-21.5935,170.3771,103.078,4.4,3
34.1626,73.6281,10.0,4.4,2
62.954,-147.95,62.9,2.8,1
59.587,-153.308,102.8,2.6,1
53.3085,159.6693,71.816,4.5,2
-15.7458,-174.5699,139.523,4.4,3
58.68,-152.501,46.0,2.7,1
-31.8604,-72.2391,21.935,4.2,3
51.4262,-176.5077,35.0,2.7,1
40.2045,-124.13616666667,11.94,2.51,1
52.6479,161.0718,10.0,4.3,2
37.0417,58.3061,10.0,4.5,2
13.1434,121.2556,10.0,4.1,2
-55.1495,-126.6904,10.0,5.1,3
37.550166666667,-121.68133333333,3.59,2.59,1
52.2605,-164.9793,10.0,2.9,1
-60.1547,-61.7811,10.0,4.8,3
37.1388,68.2923,10.0,4.6,2
52.8085,160.9717,28.604,4.1,2
52.8181,161.0695,10.0,4.6,2
16.8976,-94.9574,100.912,4.3,3
30.038,-103.264,0.9521,2.8,1
51.2234,159.5467,10.0,4.1,2
52.7715,161.0444,10.0,4.8,2
52.5265,160.8204,31.483,4.6,2
61.086,-150.262,36.3,2.8,1
31.2753,131.465,52.787,4.3,2
60.036,-153.446,154.1,2.8,1
56.1501,-149.3053,10.0,3.3,1
61.539,-151.113,63.2,2.5,1
54.1846,-163.265,65.901,3.0,1
15.1323,-94.5367,33.637,4.0,3
52.5202,162.3847,10.0,4.2,2
-29.7112,-177.0683,10.0,4.7,3
31.9535,-117.3255,10.34,2.71,1
15.1922,-94.5793,10.0,4.5,3
35.7896,21.752,32.234,4.6,2
-7.5002,127.8101,165.544,4.3,3
18.640166666667,-67.336333333333,28.61,3.12,1
36.7425,70.7593,156.418,4.2,2
52.5956,160.8653,13.146,5.1,2
56.1343,-149.3009,10.0,3.2,1
13.1747,144.567,75.892,4.5,2
1.6522,127.2482,113.578,5.1,3
40.549333333333,-124.1925,12.48,2.99,1
-44.136,-82.1174,10.0,4.6,3
49.3278,155.3228,64.897,4.6,2
18.7013,-68.2091,167.0,3.69,1
40.8949,70.7398,19.215,4.3,2
-10.5681,119.2705,16.04,5.1,3
53.943,-164.948,60.9,2.8,1
43.6482,-105.31,0.0,3.3,1
7.0273,-46.2267,10.0,4.9,3
18.0289,120.8263,10.0,4.5,2
19.232,-66.639666666667,21.34,3.07,1
18.6143,-106.7426,10.0,5.5,3
19.2611,-67.3546,38.0,4.0,3
32.356,-102.104,7.8369,2.6,1
-60.161,-62.1152,10.0,4.7,3
60.998,-148.257,10.3,2.5,1
-18.0508,-178.2073,623.734,4.2,0
-60.0779,-62.4141,10.0,4.5,3
32.8569,76.0845,18.813,4.0,2
-15.5916,-7.1765,10.0,4.4,3
18.9015,-106.5316,10.0,4.3,3
-11.9095,165.8452,10.0,4.5,3
35.5092,22.589,56.728,4.4,2
54.44,-160.605,9.1,2.6,1
51.082,-177.805,16.4,2.8,1
-26.7508,-176.2161,10.0,4.6,3
52.798,-168.103,39.9,2.9,1
19.194,-66.643,31.58,3.39,1
52.9643,160.9211,10.0,4.8,2
19.055333333333,-155.4685,36.78,2.72,1
6.9005,-46.3014,10.0,4.9,3
39.3411,93.4557,10.0,4.5,2
-7.8828,115.5396,215.017,4.4,3
-60.1833,-62.065,10.0,5.2,3
18.2318,-68.4658,88.0,3.78,1
36.5232,-4.5893,58.514,4.4,2
18.596,-68.9405,124.0,3.84,3
56.781,-155.631,7.9,2.6,1
54.449,-160.197,21.9,2.7,1
-23.1259,-68.5298,113.005,4.1,3
51.3679,159.5568,10.0,4.4,2
54.495,-160.286,2.6,2.5,1
62.946,-150.013,79.5,2.5,1
-7.2367,129.594,126.655,4.3,3
-6.1134,151.271,10.0,4.5,3
31.67,-104.191,7.2662,2.5,1
53.7772,160.4941,58.333,4.3,2
31.666,-104.193,6.5485,2.7,1
-4.879,145.3954,156.556,4.6,3
-29.6084,137.5315,10.0,4.1,3
32.0822,-93.4687,5.0,2.6,1
18.678,-65.156166666667,61.9,3.09,1
51.3606,-178.7091,59.03,2.6,1
18.7596,-68.382,53.0,3.55,1
32.885333333333,-118.011,3.81,2.54,1
54.3851,-161.7223,35.0,3.1,1
26.7568,129.6439,10.0,4.4,2
49.8062,155.7417,72.97,4.5,2
18.875833333333,-64.651,13.47,3.35,1
43.7617,-105.2998,0.0,3.0,1
54.861,-157.009,3.8,3.5,1
18.365333333333,-66.6905,19.14,2.65,1
17.389333333333,-64.8265,46.8,3.35,1
62.691,-152.213,6.2,2.6,1
17.416333333333,-64.847166666667,50.24,3.11,1
18.333666666667,-64.0675,33.16,3.13,1
18.0774,-64.254,9.539,2.6,1
38.87,-98.519,9.005,2.8,1
51.359,159.4329,35.0,4.7,2
61.255,-150.07,34.3,3.1,1
19.0415,-65.374333333333,47.35,3.27,1
-27.495,-176.1569,10.0,5.3,3
63.142,-150.87,123.4,2.6,1
19.1088,-65.398,32.0,3.67,1
52.1637,159.0157,61.099,4.1,2
62.385,-148.253,9.6,2.6,1
-55.7918,-26.7357,10.0,4.3,3
-11.7572,116.8905,10.0,4.5,3
65.066,-141.46,2.5,3.9,1
-55.379,-24.7252,10.0,4.7,3
19.001166666667,-65.393833333333,59.01,3.13,1
53.9961,-163.653,35.0,2.6,1
-4.7912,114.7513,10.0,4.2,3
18.745,-64.6826,117.0,3.83,3
59.386,-147.352,21.3,2.8,1
35.819,-121.09283333333,5.58,2.65,1
0.7895,123.8201,252.173,4.5,3
18.995833333333,-65.378833333333,58.53,3.34,1
54.5783,-160.4067,13.855,3.8,1
53.0506,159.4767,70.87,4.8,2
40.412,-126.0128,10.0,2.6,1
-19.9635,-12.372,10.0,5.1,3
-21.1435,-11.4638,10.0,4.6,3
-5.4173,154.1918,130.321,4.6,3
19.080333333333,-65.4025,31.86,3.38,1
-22.9693,170.5406,10.0,4.3,3
29.1109,87.0043,10.0,4.1,2
38.4567,-116.5091,10.5586,2.52,1
-20.1441,-177.7104,531.004,4.2,0
-2.3586,139.0398,34.73,4.1,3
41.0913,78.5546,10.0,4.2,2
63.663,-152.783,1.7,2.8,1
31.618,-103.997,8.548,3.1,1
41.0099,78.4441,9.0,5.8,2
54.2946,-159.5823,10.0,2.6,1
-22.7353,-68.5873,123.317,4.4,3
18.5195,-67.404166666667,11.68,2.73,1
42.4042,-126.5892,10.0,2.7,1
2.7818,128.5872,222.675,4.3,3
38.4685,-116.4919,0.0,2.77,1
2.5657,95.7595,24.561,4.4,3
65.323,-143.889,4.5,2.9,1
18.2905,146.2495,87.63,4.8,2
-21.4912,-179.2237,599.274,5.2,0
-0.3169,125.646,76.161,5.0,3
18.874666666667,-67.276166666667,46.2,3.18,1
15.9145,-95.6215,34.753,5.2,3
1.4567,128.2043,106.214,4.6,3
-54.9048,-129.2594,10.0,5.1,3
-55.3824,-128.1034,10.0,5.5,3
50.1159,-129.7307,10.0,4.1,1
51.2104,159.0646,10.0,4.3,2
17.952833333333,-68.483833333333,59.55,3.41,1
56.279,-157.365,32.3,3.3,1
35.2286,76.6052,10.0,4.2,2
23.7187,90.427,10.0,4.1,2
54.1302,-2.7654,10.0,3.4,1
-40.583,176.3945,25.903,4.2,3
-40.5048,176.2241,19.726,4.5,3
54.4973,-159.6785,28.46,2.9,1
36.135333333333,-118.44016666667,6.29,2.6,1
51.2005,157.2175,87.431,4.1,2
37.4632,56.4799,10.0,4.1,2
-20.2032,-178.1048,560.186,4.1,0
50.4878,156.7733,86.299,4.3,2
53.0324,-166.6997,35.677,3.2,1
19.4878,-68.2108,76.0,3.51,1
-4.4978,154.2852,10.0,4.7,3
54.6067,-164.8354,153.688,2.9,1
34.287,-97.5805,10.09,2.51,1
-31.5476,-178.4085,10.0,5.0,3
29.4748,141.4531,78.012,4.5,2
37.4285,-118.851,6.56,2.79,1
36.4155,74.3137,47.367,4.3,2
38.3161,142.0482,57.554,4.4,2
19.2441,-104.3128,10.0,4.3,3
51.2728,159.4839,23.645,4.3,2
-15.1264,172.3477,636.785,4.5,0
54.1577,-159.8127,26.147,3.0,1
-20.3768,-67.9493,156.159,4.1,3
36.138,-118.44,6.89,3.2,1
56.071,-157.317,9.1,4.4,1
30.8874,142.5736,10.0,4.4,2
-5.7806,130.9141,118.123,4.4,3
14.6744,-93.3167,35.0,4.7,3
36.0605,-89.8175,8.95,2.59,1
50.9596,-179.1076,12.722,4.2,1
-28.8637,-71.4331,38.444,4.0,3
51.8962,158.5115,70.037,4.2,2
61.637,-150.709,57.2,2.9,1
-20.4167,-177.6757,528.864,4.2,0
-9.8236,109.6451,35.0,4.5,3
54.432,-160.1942,23.845,2.9,1
42.3068,144.1851,49.069,4.2,2
60.18,-151.088,54.3,2.9,1
51.8297,-171.8469,49.484,3.7,1
61.576,-141.138,5.0,2.6,1
37.8111,72.1989,187.016,4.2,2
7.2306,-82.3157,10.0,4.3,3
38.398,-122.61616666667,0.46,2.56,1
-24.6527,179.9802,532.511,4.5,0
34.429,-119.297,9.46,2.85,1
60.358,-152.34,82.3,2.5,1
31.1827,49.7002,10.0,4.1,2
-17.7849,-178.7413,552.073,4.6,0
-36.0151,-73.8568,19.688,4.1,3
19.3886,-65.6903,55.0,3.76,1
-36.0772,-73.7967,23.172,4.3,3
-36.2016,-73.7556,18.668,4.2,3
63.13,-150.782,105.2,2.7,1
53.5396,-163.7856,35.0,3.5,1
17.925666666667,-67.133833333333,12.54,2.51,1
54.0862,-162.8165,35.0,2.9,1
-20.8566,-178.9541,620.0,5.6,0
-32.2965,-68.5182,37.463,4.4,3
-12.4465,166.8701,204.123,4.9,3
31.659,-104.382,6.0999,3.2,1
40.6117,-109.4725,0.0,3.3,1
41.2186,71.9375,15.69,4.2,2
-27.6938,179.4477,514.853,4.7,0
49.9351,156.0616,70.767,4.4,2
40.9145,-125.04283333333,10.0,2.76,1
-6.5701,155.7736,175.202,4.3,3
18.5683,-68.9708,113.0,3.67,1
-23.1571,-177.567,220.922,4.3,3
-26.5494,-176.1108,10.0,4.3,3
-16.8994,-172.5286,10.0,4.6,3
-26.6233,-176.0182,10.0,4.3,3
14.3289,120.7398,221.545,4.4,3
18.690166666667,-67.7505,47.8,3.4,1
52.8571,160.5243,41.146,4.1,2
31.844833333333,-114.67233333333,18.91,2.57,1
60.665,-152.035,83.9,2.7,1
28.2462,51.7119,10.0,4.2,2
-2.3276,134.1553,5.054,4.6,3
0.337,98.6405,49.768,5.1,3
14.7856,-91.0593,169.27,4.3,3
-21.363,-67.6842,211.606,4.3,3
-7.4197,128.1947,143.843,4.6,3
50.0701,157.0808,35.0,5.1,2
34.4938,139.4817,10.0,4.4,2
18.9595,-68.2093,56.0,3.65,1
53.3669,-165.3488,31.533,3.0,1
21.9235,95.9869,10.0,4.8,2
31.9102,92.921,10.0,4.8,2
9.452,-40.4419,10.0,4.3,3
42.94,145.4636,52.509,5.0,2
59.545,-152.967,86.3,2.5,1
9.5346,-40.5662,10.0,4.4,3
59.765,-152.436,68.7,3.3,1
-59.1111,-25.0092,24.481,4.5,3
19.374166666667,-156.14816666667,43.64,2.52,1
2.3968,-95.213,10.0,4.3,3
2.1406,-95.5696,10.0,4.1,3
-15.3238,-173.135,10.0,4.5,3
9.545,-40.4776,10.0,4.6,3
51.3829,158.8963,31.504,4.3,2
9.3019,-40.681,10.0,5.2,3
54.193,-162.5601,10.0,2.5,1
18.5918,-68.2988,44.0,3.47,1
9.4392,-40.5327,10.0,4.6,3
50.0607,157.0884,36.54,4.1,2
-26.8248,-176.2178,10.0,5.0,3
53.1999,-164.6343,10.0,2.9,1
54.1894,-162.47,10.0,2.8,1
9.9404,-70.8134,10.0,4.6,3
50.6857,157.0186,64.782,4.3,2
-23.0609,-68.8495,103.357,4.1,3
32.762,-100.644,7.9346,3.3,1
56.385,-156.515,19.6,2.8,1
9.4556,-40.4801,10.0,4.4,3
9.4768,-40.6669,10.0,4.4,3
20.4905,92.3253,10.0,4.1,2
-6.1955,155.0083,158.207,4.9,3
-24.4318,-67.2982,200.54,4.2,3
-56.3082,-25.5974,10.0,4.5,3
51.8742,160.3698,10.0,4.2,2
-23.1952,-179.7067,582.437,4.0,0
51.3831,159.6595,10.0,4.9,2
-10.0596,66.794,10.0,4.6,3
54.8127,-160.6053,43.058,4.2,1
17.811333333333,-67.033333333333,29.37,2.5,1
-9.5429,-75.2302,108.152,4.9,3
-27.3275,-176.8501,35.0,4.5,3
-27.1082,-176.4363,35.0,5.2,3
37.2868,72.0551,108.958,4.2,2
51.648,-173.4586,35.0,5.1,2
32.5027,142.4884,10.0,4.4,2
16.354,-92.8733,208.454,4.4,3
14.7587,119.7692,10.0,4.5,2
-27.1652,-175.9607,10.0,4.6,3
-21.1132,168.5224,10.0,4.9,3
-10.2888,161.4093,104.577,5.1,3
28.1928,51.5983,10.0,4.1,2
18.8286,145.2538,199.55,4.0,2
22.8791,94.4717,99.301,4.8,2
8.9656,126.3025,56.431,4.5,3
-18.0067,-178.3713,596.914,4.1,0
52.1187,-169.286,10.0,2.8,1
55.412,-157.809,1.6,2.6,1
2.7113,128.1721,73.75,4.3,3
7.669,136.9808,10.0,4.6,3
58.6644,126.4766,10.0,4.4,2
52.7494,160.644,34.576,4.8,2
55.497,-157.625,10.1,2.6,1
52.059,179.6384,133.018,3.7,2
62.428,-150.449,50.9,3.1,1
60.917,-146.864,9.6,2.6,1
-21.1594,-68.6237,111.331,4.2,3
28.4389,53.1078,10.0,4.0,2
59.836,-153.588,117.4,3.0,1
-31.4862,179.8098,432.135,4.3,0
18.6035,-66.731833333333,66.0,2.98,1
51.1575,-177.6196,47.552,3.9,1
53.6749,-164.6216,10.0,2.7,1
38.3855,-122.61033333333,1.84,2.93,1
53.6341,159.6268,10.0,4.2,2
-3.6493,142.2499,35.0,4.7,3
38.391,-122.612,4.9,3.1,1
16.3206,-59.6292,10.0,4.5,3
38.387333333333,-122.60816666667,4.77,2.9,1
-19.7558,-177.529,544.161,4.4,0
19.1885,146.2372,91.59,4.5,2
38.385333333333,-122.60633333333,4.76,3.25,1
18.5885,-66.760333333333,78.59,3.22,1
-5.8617,-81.0816,32.602,4.2,3
18.2085,-67.357833333333,11.92,3.3,1
-59.0038,149.5291,10.0,4.2,3
-25.3374,179.8969,499.395,4.2,0
-20.4518,-175.6997,238.9,4.4,3
36.8332,71.0559,205.599,4.2,2
27.585,56.1308,10.0,4.4,2
19.267,-66.622166666667,49.85,3.21,1
-17.9166,-178.544,578.78,4.3,0
5.9851,-77.569,10.0,4.3,3
56.67,-157.222,75.2,2.5,1
57.612,-154.02,7.1,2.8,1
-59.4373,-26.0685,42.938,4.3,3
41.0675,-116.5133,4.2524,3.27,1
-17.829,-174.6388,10.0,4.7,3
-18.2947,-64.8709,10.0,4.2,3
40.5155,-126.2838,10.0,2.7,1
59.138,-150.64,15.2,3.2,1
7.4127,127.0704,35.0,4.6,3
-19.4176,-67.2761,227.844,4.1,3
47.3283,-113.2019,30.159,3.1,1
42.0602,142.5913,57.662,4.6,2
-2.9848,130.1828,10.0,4.9,3
60.653,-150.837,42.0,2.8,1
43.8127,-105.2961,0.0,3.1,1
40.6051,-106.3501,10.624,2.7,1
60.641,-151.771,73.6,2.5,1
40.366666666667,-124.888,15.29,2.8,1
61.003,-150.284,45.1,2.6,1
17.932,-68.464,73.27,3.34,1
38.1966,141.8948,54.948,4.6,2
18.8501,145.7151,201.514,4.7,2
48.802666666667,-119.52333333333,16.43,2.77,1
50.0555,155.9105,89.467,4.2,2
41.2074,-116.6566,9.5471,2.79,1
39.429333333333,-122.13566666667,26.02,2.77,1
59.998,-152.922,104.0,2.7,1
-18.957,-174.975,191.174,4.5,3
-26.879,-176.0819,10.0,4.2,3
51.5151,157.7795,90.253,4.5,2
52.1002,-172.439,72.624,4.4,1
-56.0757,-143.8795,10.0,5.0,3
53.3876,-165.4235,10.0,2.8,1
-2.1892,139.0948,10.0,4.4,3
-26.9787,-176.2688,10.0,5.3,3
66.5665,-140.9123,10.0,2.8,1
43.0378,145.9031,39.606,4.0,2
-25.5645,179.6055,519.439,4.4,0
-1.923,128.9011,10.0,4.7,3
51.2344,-178.2145,37.572,3.4,1
56.7831,-148.5777,10.0,2.8,1
-17.3176,-70.5944,125.69,4.3,3
52.6117,-168.7612,45.919,3.0,1
43.681,-127.735,10.0,3.0,1
-8.4001,112.9424,140.342,4.3,3
18.3755,-66.043666666667,98.58,3.26,1
53.1497,-164.6347,10.0,3.4,1
1.6999,-84.6589,10.0,4.5,3
-17.4164,-173.1133,35.0,4.6,3
30.2518,79.4611,25.331,4.3,2
19.204333333333,-155.49283333333,32.47,3.49,1
-6.8976,127.3696,378.31,4.2,0
18.021166666667,-66.834,16.49,2.99,1
53.1273,-164.5459,35.0,2.8,1
36.661,70.6139,109.922,4.2,2
-28.4498,-68.9984,94.818,4.5,3
-5.3754,151.6848,125.603,4.3,3
52.3768,-167.3965,35.0,2.9,1
32.8435,-118.44833333333,5.75,2.89,1
-30.7111,-71.4192,45.361,4.0,3
54.3532,-159.7291,35.0,3.1,1
37.2672,-97.9533,5.0,2.6,1
52.6529,159.7852,73.655,4.1,2
-27.1631,-176.5717,36.374,5.3,3
51.312,159.5531,10.0,4.3,2
-56.579,146.3353,10.0,4.2,3
40.5884,141.9801,56.25,4.1,2
51.8472,160.1105,30.704,4.5,2
-56.5108,147.4508,10.0,5.8,3
58.186,-138.071,9.5,2.5,1
41.9326,-119.5813,0.7341,2.91,1
39.8246,143.1895,29.917,4.4,2
-21.2008,-178.9084,645.536,4.2,0
54.443,-160.345,5.0,2.9,1
53.323,-165.742,17.4,3.1,1
20.9359,121.0281,10.0,4.9,2
-22.3324,-68.482,109.844,4.3,3
20.9082,120.9745,24.644,4.4,2
54.174,-162.493,8.5,3.2,1
-22.9236,170.9414,10.0,4.2,3
-27.23,-176.2047,10.0,4.8,3
40.054166666667,-122.30716666667,62.15,2.94,1
20.9654,120.9326,10.0,4.2,2
-24.2435,-67.0961,206.6,4.1,3
18.5028,-68.9178,134.0,3.77,3
-20.6499,178.5917,583.949,4.2,0
42.4962,-126.427,10.0,2.6,1
62.271,-154.227,11.4,2.8,1
0.3695,122.0085,182.34,4.6,3
54.486,-160.109,17.1,3.2,1
54.477,-160.283,11.6,2.8,1
19.175,-155.49516666667,33.3,2.76,1
60.112,-151.178,59.1,3.0,1
-13.6113,170.6978,629.972,4.4,0
9.6159,138.2209,10.0,4.6,2
37.4761,140.3752,113.547,4.0,2
-61.1702,-36.4403,10.0,4.7,3
-48.1337,117.5056,10.0,4.3,3
-13.715,166.4729,10.0,5.0,3
56.7477,-148.5361,10.0,2.8,1
-47.808,116.0727,10.0,4.4,3
32.561166666667,-115.2515,16.17,2.51,1
54.1366,-164.522,71.106,3.0,1
-60.7301,-50.4998,10.0,4.4,3
59.65,-153.228,107.7,2.6,1
-52.366,151.8084,10.0,5.9,3
36.847,-121.592,6.7,2.81,1
67.6893,143.0535,10.0,4.4,2
21.5934,143.1209,304.108,4.5,0
13.313,-89.049,84.992,4.9,3
39.6372,-99.1741,5.0,2.9,1
-5.9669,130.9334,121.359,4.5,3
-6.8742,156.2641,154.765,5.1,3
59.67,-152.832,78.3,2.7,1
66.296,-157.208,5.1,2.8,1
6.7524,-72.9558,162.717,4.3,3
-7.9947,-13.4967,10.0,5.1,3
48.9607,156.2413,13.482,5.0,2
-25.2274,-175.3988,10.0,4.7,3
52.0511,-176.9856,122.839,2.8,1
38.8927,-98.5425,5.0,2.6,1
34.2042,26.18,49.351,4.0,2
37.654666666667,-122.476,4.51,3.01,1
-23.9845,-66.6652,197.499,4.7,3
-20.6697,-70.2902,45.664,4.1,3
51.2431,179.7669,54.379,3.7,2
37.1913,96.3388,10.0,4.6,2
-19.9149,-178.0796,414.689,4.0,0
-47.5014,-13.447,10.0,5.3,3
29.1143,131.2005,9.766,4.8,2
-47.5152,-13.5665,10.0,4.9,3
58.683437347412,-137.50445556641,10.0,3.6354549054395,1
49.1254,156.146,33.974,4.6,2
54.3739,-161.3717,35.0,3.1,1
